Brand,Lineup / Model,,,Eff.,Form Factor,Tier,Models,Part number,Rated
,RM-i,,-,G,ATX,X,650W,CP-9020081-[C],,10,?,-,Full,160,Full,CWT,"custom, c-n. Morrison",,LLC,,DC-DC,Hong Hua,FDB,ICE2HS01G,ICE3PCS01G,,,,,,Grey label
,,,,,ATX,,750/850/1000W,CP-902008[2-4]-[C],,,?,-,,,,,,,,,,,,ICE2HS01G,ICE3PCS01G,,,,,,
,,,SE,G,ATX,X,1000W,CP-9020129,,,2016,,,180,,,,,,,,,,,,,,,,,"10th anniversary, only 100 units, white casing, white LEDs inside"
,RM-x,2015,Black,G,ATX,X,550/650W,CP-902009[0-3]-[C],50,10,2015,2018,Full,160,Full,CWT,"custom, c-n. Harrison",,LLC,SR,DC-DC,Hong Hua,Rifle,ICE2HS01G,ICE3PCS01G,,,,,,"v1, 160mm long"
,,,,,ATX,,750/850W,,50,,,,,,,,,,,,,,,ICE2HS01G,ICE3PCS01G,,Weltrend WT7502,Y,Y,Y,"v1, 180mm long"
,,,,,ATX,X,1000W,CP-9020094-[C],,,,-,,180,,,,,,,,,,,,,,,,,
,,,White,G,ATX,X,750/850W,CP-902015[5/6]-[C],50,10,,?,,160,,,,,,,,Hong Hua,Rifle,ICE2HS01G,ICE3PCS01G,,,,,,"v1, 180mm long, individually sleeved cables"
,,2018 / v2,Black,G,ATX,A+,550-850W,CP-90201[7[7-9]/80]-[C],50,10,2018,?,,160,,CWT,"custom, c-n. Lindes",,LLC,SR,DC-DC,Hong Hua,Rifle,CM6901,CM6500UN,,,,,,"v2, 160mm long, doesn't have 1000W version"
,,,White,G,ATX,A+,750/850W,CP-902018[7/8]-[C],50,10,,?,,,,,,,,,,,Rifle,,,,,,,,"v2, 160mm long"
,,2021,,G,ATX,A+,650/750/850W,CP-9020[19[8/9]/20[0/1]]-[C],50,10,2021,-,Full,160,Full,CWT,"custom, c-n. Marr",,LLC,SR,DC-DC,Sunon,Maglev,CU6901V,CM6500UN,,Weltrend WT7502R,Y,Y,Y,
,,,,,ATX,A+,1000W,,,,,,,180,,,,,,,,,,,,,,,,,
,,Shift,,G,ATX,A+,850/1000/1200W,,,,2023,,,,,CWT,custom,,LLC,,DC-DC,,,,,,,,,,
,RM,Orange-label,,G,ATX,X,450/550/650W,CP-90200[66/5[3/4]]-[C],40,5,2013,2017,Full,,Full,CWT,"custom, c-n. Robbins",,DF,SR,DC-DC,Corsair,Rifle,CM6802,,,Weltrend WT7502,Y,Y,Y,Orange label
,,,,,ATX,,750/850W,CP-902005[5/6]-[C],40,,,,,,,Chicony,,,DF,SR,,,,,,,,Y,Y,Y,
Corsair,,,,,ATX,,1000W,CP-9020062-[C],40,,,,,,,CWT,,,LLC,,,,,ICE2HS01G,ICE3PCS01G,,Weltrend WT7502,Y,Y,Y,
,,2019 / Grey label,,G,ATX,A+,650/750/850W,CP-902019[4-6]-[C],50,10,2019,-,,160,,CWT,"custom, c-n. Kunlun",,LLC,SR,,Hong Hua,Rifle,CU6901V,CM6500UN,,,,,,Grey label
,,2021,Black,G,ATX,A+,650/750/850W,CP-902023[3-5]-[C],,,2021,-,Full,160,Full,CWT,"custom, c-n. Ashe / B.O.B.",,LLC,SR,DC-DC,,,,,,,,,,
,,,White,,ATX,,750/850W,CP-902023[1/2]-[C],,,,,,,,,,,,,,,,,,,,,,,
,SF,,Gold,G,SFX,A,450/600W,CP-902010[4/5]-[C],,7,2016,-,Full,,Full,Great Wall,,,LLC,SR,DC-DC,Corsair,Rifle,CM6901,CM6500UN,,,,,,Standard cables
,,,Platinum,P,,,450/600/750W,CP-902018[1/2/6]-[C],,,2019,-,,,Full,,Modified SF Gold platform,,,SR,,,,CM6901,CM6502,,,,,,Braided cables
,SF-L,,-,P,SFX-L,A,850/1000W,,,,2023,,Full,,Full,Great Wall,,,LLC,SR,DC-DC,,,,,,,,,,
,TX,V1,,N,ATX,X,650W,CMPSU-[W]TX,,5,2007,?,No,,,Seasonic,HT,,DF,,DMA,,,,,,,,,,"Older label and box design, orange accent on 650/850W, yellow on 750W"
,,,,,ATX,X,750W,,,,,,,,,CWT,PSH,,,,,,,,,,,,,,
,,,,W,ATX,X,850W,,,,?,?,,,,,,,,,,,,,,,,,,,
,,,,N,ATX,X,950W,,,,2009,?,,,,,,,,,DC-DC,,,,,,,,,,
,,Bronze,V2,B,ATX,X,650/750/850W,CMPSU-[W]TXV2,50,5,2011,?,No,,Full,Seasonic,AM,,DF,PR,DC-DC,Yate Loon,DBB,CM6802,,,PS223,Y,M,A,
,,,V3,,ATX,X,650/750/850W,CP-90200[38/4[2/2/3]]-[C],,,2012,?,,,,CWT,PUQ,,DF,,DC-DC,,,,,,,,,,
,"TX-m
(modular)",Bronze,,B,ATX,X,550/650/750W,"CMPSU-[W]TXM
CP-90200[2/40/41]",50,5,2011,?,Semi,,Full,CWT,PUQ,,DF,PR,DC-DC,Yate Loon,DBB,,,,PS113,N,N,M,Orange label
,,,,,ATX,,850W,,,,2012,?,,,,Chicony,,,DF,,,,,,,,,,,,
,,Gold,2017,G,ATX,A,550-850W,CP-902013[0-3],,7,2017,?,,,Full,Great Wall,GW-ATX850BL mod.,,LLC,SR,,,,CM6901T,CM6500UN,,,,,,Grey label
,,,2021,,ATX,A,550/650/750W,CP-90202[28/29/30),,,2021,-,Semi,140,Full,Great Wall,custom,,LLC,SR,DC-DC,,,,,,,,,,
,Vengeance,,Bronze,B,ATX,X,400/500W,CP-902010[6/7],,5,2016,?,No,,,CWT,"custom, c-n. Santana",,DF,,DC-DC,,,,,,,,,,Grey(ish) label
,,,,,ATX,,550/650W,CP-902011[1/2],,,,,Semi,,,,,,,,,,,,,,,,,,
,,,Silver,S,ATX,X,650/750W,CP-902017[5/6],40,,2018,?,,,Full,HEC,custom,,LLC,SR,DC-DC,,,,,,,,,,Grey(ish) label
,VS,Orange-label,,W,ATX,X,X50W,CP-902009[5-8],,3,2012,2018,No,,230V,CWT,GPM,,DF,,GR,,,,,,,,,,Orange label
,,,,,ATX,,,CP-902005[C],,,?,?,,,,,GPM,,,,,,,,,,,,,,
,,Grey-label,,,ATX,X,X00W,CP-902011[7-9],,,?,?,,,Full,HEC,,,DF,PR,GR,,,,,,,,,,"Grey label, no ERP certificate"
,,,,,ATX,,X50W,CP-902017[C],,,2017,-,,,,,,,,PR,,,,CM6800T,,,,,,,Grey label
,,Black-label,,,ATX,X,500/600W,CP-90202[2/3],,,2020,-,No,,Full,HEC,,,DF,PR,GR,,,,,,,,,,Recertified for India's BIS
,VX,,,N,ATX,X,450W,,,5,2007,?,,,,Seasonic,ET,,DF,PR,GR,,,,,,,,,,
,,,,,ATX,,550W,,,,?,?,,,,CWT,PSH,,,PR,DMA,,,,,,,,,,
Cougar,Atlas,,,B,ATX,,600/650/750W,,,,,,,,,XHY,2107,,,,,,,,,,,,,,
,Auric,,,G,ATX,B*,,,,,,,,,,HEC,not TPK,,LLC,SR,DC-DC,,,,,,,,,,
,A,-,,B,ATX,X,300-760W,,,3,2010,,No,,,HEC,,,DF,,GR,,,,,,,,,,
,,v3,,,ATX,X,,,,,2013,,,,,,,,,,,,,,,,,,,,
,BXM,,,B,ATX,C*,700/850W,,,,,,Semi,,Full,,,,DF,,DC-DC,,,,,,,,,,
,CM,,,B,ATX,X,,HEC TE,,,2009,,,,,,,,,,,,,,,,,,,,
,CMD,,,B,ATX,C,,,,,,,Semi,,,,,,,,,,,,,,,,,,
,CMX,v1,,B,ATX,X,,,,,2010,,No,,,HEC,,,DF,,GR,,,,,,,,,,
,,v2,,,ATX,X,,,,,2012,,,,,,,,,,,,,,,,,,,,
,,v3,,,ATX,C,550-1200W,CGR BX,40,3,2013,,Semi,,Full,HEC,,,DF,PR,DC-DC,Cougar,DBB,CM6800T,,,Weltrend 7527V,?,Y,Y,
,GEC,,,G,ATX,C*,550/650/750W,CGR GC,,,,,No,,230V,XHY,2008 costdown,,LLC,SR,DC-DC,,,,,,,,,,
,GES,,,G,ATX,B*,550/650/750W,CGR GES,,,,,No,,Full,XHY,,,LLC,,DC-DC,,,,,,,,,,
,GEM,,,G,ATX,B*,1050/1200W,,,,,,Full,140,Full,CE Link,,,LLC,SR,DC-DC,,,,,,,,,,
,GEX,,,G,ATX,B,1050W,,,,,,Full,,Full,XHY,1709,,LLC,SR,DC-DC,,,,,,,,,,
,,,,,ATX,B,650/750/850W,,,,,,Full,,Full,XHY,1908,,LLC,SR,DC-DC,,,,,,,,,,
,GEX X2,,,G,,,,,,,,,Full,,Full,XHY,2205,,LLC,SR,DC-DC,,,,,,,,,,
,GX,v1,,G,ATX,X,,COUGAR G,,5,2010,,Semi,,,,,,DF,,DMA,,,,,,,,,,
,,v2,,,ATX,X,,,,,2012,,,,,,,,,,,,,,,,,,,,
,,v3,,,ATX,C,600/800/1050W,G,,,2014,,,,,,,,DF,,DC-DC,,,,,,,,,,
,GX-F,-,,G,ATX,A,550/650/750W,CGR GD,50,7,,,Full,,Full,HEC,TPK,,LLC,SR,DC-DC,Globe Fan,HDB,CM6901,CM6502S,,,,,,
,,Aurum,,G,ATX,A,550/650/750W,,,7,,,,,Full,HEC,TPK,,LLC,SR,DC-DC,,,,,,,,,,
,GX-S,Old (2013),,G,ATX,X,400/500/600W,CGR G2,,,2013,,No,,Full,Andyson,S8,,LLC,SR,DC-DC,,,,,,,,,,
,,New (2016),,,ATX,C,450-750W,CGR GS,,3,2016,,,,,High Power,Astro Lite HPM,,LLC,,DC-DC,Globe Fan,Sleeve,ICE2HS01G,ICE3PCS01G,,,,,,
,LX,,,B,ATX,C,,,,,,,Full,,,HEC,,,DF,,DC-DC,,,CM6800T,,,,,,,
,LLC,,,G,ATX,A*,,,,0,,,,,Full,HEC,TPK,,LLC,SR,DC-DC,,,,,,,,,,China only
,Polar,,X2,P,ATX,A*,1050/1200W,,,,,,Full,,Full,XHY,,,LLC,SR,DC-DC,,,,,,,,,,
,,,-,,,A,,CGR PLR,,,,,,,,XHY,1709,,LLC,SR,DC-DC,,,,,,,,,,
,PowerX (PX),,80+,W,ATX,X,,,,,2010,,,,,,,,,,,,,,,,,,,,
,,,Bronze,B,ATX,X,400/550/700W,,?,3,2013,,No,,Full,HEC,,,DF,PR,GR,Young Lin Tech,Sleeve,CM6800T,,,Weltrend WT7527V,Y,Y,Y,
,RS,,,W,ATX,X,300-650W,CGR R,,,2010,,,,,HEC,,,DF,,GR,,,,,,,,,,
,RX,,,W,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL,,,N,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,STE,,,,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
,STX,,,W,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
,SX,,,S,ATX,X,550/700/850W,CGR S2,,,2012,,,,,,,,DF,,DMA,,,,,,,,,,
,VTC,,,W,ATX,E,400/500/600W,,,,,,,,Full,,,,,,GR,,,,,,,,,,
,VTE,-,,B,ATX,E,400/500/600W,CGR BS,,,,,No,,Full,HEC,,,DF,,DC-DC,,,,,,,,,,
,,X2,,,ATX,C*,600-750W,CGR VX,,,,,,,,CE LINK,PCFB-A-OCC,,,,DC-DC,,,,,,,,,,
,,X2 ver.2,,B,,,,,,,,,,,Full,XHY,2107,,,,,,,,,,,,,,
,VTK,,,,ATX,E,,,,,,,,,,,,,DF,,GR,,,,,,,,,,
,VTX,,,B,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
,XTC,,,,ATX,E,,,,,,,,,,CE LINK,PCF-R000,,,,,,,,,,,,,,
Cyonic,AU-GM,,,,ATX,X,,,,,,,,,,Seasonic,RT,,LLC,SSR,DC-DC,,,,,,,,,,
,AU-x,,,G,ATX,,,,,,,,Full,,Full,Seasonic,EVGA GS (S12GS?),,LLC,,DC-DC,Hong Hua,LLS,,,,,,,,
CWT,see Channel Well Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deepcool,Aurora,DA,,B,ATX,E,500/700W,DP-BZ-DA[W],40,3,,,No,,Full,CWT,GPM,,DF,,GR,Yate Loon,,,,,,N,N,Y,
,,DA-M,,B,ATX,X,600W,DP-BZ-DA[W]-MFM,40,5,2015,,Full,,Full,,,,,,,,,,,,,N,N,Y,
,,DA-N,,B,ATX,C*,500/600W,DP-BZ-DA[W]N,40,5,2016,,No,,Full,,,,DF,,DC-DC,,,,,,,N,N,Y,
,,,,B,ATX,E,700W,,40,5,,,No,,Full,,,,,,,,,,,,,N,N,N,
,,DA (semi modular),,B,ATX,X,700W,,40,,2014,,Semi,,Full,,,,,,,,,,,,,Y,N,Y,https://www.deepcool.com/product/powersupply/da/2014-02/34_792.shtml
,Explorer,DE,,N,ATX,,530W,DP-DE[W]-BK,40,3,2017,,No,,230V,,,,DF,,GR,,,,,,,N,N,Y,https://www.deepcool.com/product/powersupply/2017-02/10_6527.shtml
,Nova,DN,,W,ATX,E,450-650W,DN[W],40,5,2015,,No,,230V,CWT,GPT,,DF,,GR,,,,,,,N,N,Y,
,"Gamer
Storm",DQ-M,-,G,ATX,X,650/750/850W,DP-GD-DQ[W]M,50,10,2018,,Full,,Full,CWT,GPU (V-G?),,LLC,SR,DC-DC,Deepcool,FDB,CM6901,CM6502S,"Champion, On Semi, International Rectifier, UBIQ",Sitronix ST9S429-PG14 & Weltrend WD7518D,Y,Y,Y,
,,,-V2L,G,,C-,850W,DP-GD-DQ[W]-M-V2L  ,50,10,2020,,Full,,Full,CWT,GPX,,LLC,SR,DC-DC,Hong Hua,LLS,CM6901,CM6500UN,,Sitronix ST9S429-PG14,Y,Y,Y,
,,,,,ATX,B,750W,,,,,,,,,,,,,,,,,,,,,,,,"A few samples of the base platform blew-up in Jon's 90VAC burn-in, treat as 230V only"
,,,,,ATX,B,650W,,,,,,,,Full,,,,,,,,,,,,,,,,
,,,-V3L,G,ATX,B*,,,,,2022,,Full,,Full,XHY,2106,,LLC,SR,DC-DC,,,,,,,,,,
,PF,,,W,ATX,C*,700/750W,,,,,,,,,Helly,ATX-0600,,DF,SR,DMA,,,,,,,,,,
,,,,,ATX,E,350-650W,,,,,,,,,,ATX-0200,,,,GR,,,,,,,,,,
,PK-D,,,B,ATX,C,,,,,,,,,,CWT,CSB,,DF,,DC-DC,,,,,,,,,,
,PK-H,,,B,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,PM-D,,,G,ATX,B*,550-850W,,,5,2021,,No,,Full,CWT,GPW,,LLC,,DC-DC,,,,,,,,,,
,PQ-M,,,G,ATX,A,650-1000W,,40,10,2021,,Full,,Full,Seasonic,Focus GX,,LLC,SR,DC-DC,Hong Hua,FDB,CM6901x,,Infineon,Weltrend WT7527V,Y,Y,Y,
,PX,,G,G,ATX,A*,,,,,TBR,,,,,CWT,CSZ,,LLC,SR,DC-DC,,,,,,,,,,
,,,P,P,ATX,A*,,,,,TBR,,,,,CWT,CTT,I,LLC,SR,DC-DC,,,,,,,,,,
,Quanta,-,,G,ATX,X,750/850W,GP-GD-DQ[W],40,5,2015,,Semi,,Full,CWT,PUQ,,DF,,DC-DC,,,,,,,,,Y,
,,,,,ATX,,1000W,DQ[W],40,,2014,,Semi,,Full,,CSH V-G,,LLC,,,Yate Loon,,,,,,,,Y,
,,,,P,ATX,,1250W,,50,5,2014,,Semi,,Full,,PUO,,LLC,SR,,Yate Loon,DBB,CM6901,UCC28070,,SITI PS229,Y,Y,Y,
,,Evo,,G,ATX,X,650/750W,GP-GD-DQ[W]EVO,40,5,2014,,Semi,,Full,CWT,CSG,,DF,,DC-DC,,,,,,,Y,Y,Y,
,,DQ-ST,,,ATX,C+,550/650/750W,DP-GD-DQ[W]ST,40,10,2015,,No,,Full,CWT,GPS,,LLC,SR,DC-DC,Deepcool,FDB,,,,,N,Y,Y,
Endorfy,Elementum E2,,,W,ATX,,350W/,SI-[W],,3,,,No,,230V,CWT,GPB,,DF,,GR,,,,,,,,,,
,Supremo Gold,,L2,G,ATX,,,,,5,,,No,,Full,SAMA,Forza Gold,,LLC,,DC-DC,,,,,,,,,,
,,,M2,,ATX,,,,,,,,Semi,,,,,,,,,,,,,,,,,,
,,,FM2,,ATX,,,,,,,,Full,,,,,,,,,,,,,,,,,,
,,,FM5,G,ATX,,,,,,,,Full,,Full,SAMA,Black Diamond,,,,,,,,,,,,,,
,fill me ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enermax,Cyberbron,,,B,ATX,E,,,,,,,,,,CWT ?,GPM,,DF,,GR,,,,,,,,,,
,Digifanless,,,P,ATX,X,550W,EDF550AWN,,5,,,,,Full,CWT,Enermax design,,LLC,,DC-DC,,,CM6901,CM6502T,,,,,,
,Marblebron,,,,ATX,C*,,,,,,,Semi,,,SANR,,,,,DC-DC,,,,,,,,,,
,MaxPro II,,,,ATX,E,,,,,,,,,,,,,,,GR,,,,,,,,,,
,Maxrevo,,,,ATX,,?,,,5,,,,,,Enermax,Modified? Platimax 1200,,PSR,,DC-DC,,,,,,,,,,
,,,,,ATX,,1350-1800W,EMR[W]E*T,50,5,,,Full,,230V,Enermax,,,LLC,SR,DC-DC,Enermax,Twister,,ICE2PCS01,,SITI PS238 & LM393,Y,A,A,
,Maxtytan,,,T,ATX,A-,750/800,EMT[W]EWT,,10,,,Full,,Full,CWT,CST850,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,A-,1050/1250,,,,,,,,Full,,CST1250,,,,,,,UCD3138 (prim.),,,,,,,
,Modu87+,,,,ATX,X,?,,,,,,,,,Enermax,Modu87+,,LLC,,DC-DC,,,,,,,,,,
,NAXN,ADV,,B,ATX,,350-650W,ETL[W]AWT,40,3,,,No,,Full,CWT,,,DF,PR,GR,Yate Loon,DBB,,,,Sitronix ST95313 & LM393,?,?,Y,
,Platimax,,,P,ATX,X,500/600W,EPM[W]AWT,,5,2012,,,,Full,Enermax,Platimax 500/600,,PSR,,DC-DC,,,,,,,,,,
,,,,,ATX,,750/850/1000W,EPM[W][*]WT,50,,,,Semi,,Full,,Platimax 750-1000,,LLC,SR,,Enermax,Twister,,,,PS232S,Y,Y,Y,
,,,,,ATX,,1200W,EPM[W]EWT,50,,,,Full,,Full,,Platimax 1200+,,PSR,SR,,Enermax,Twister,,ICE2PCS02,,SITI PS238 & LM393,Y,Y,Y,
,,,,,ATX,,1500/1700W,EPM[W]EGT,40,5,,,Full,,230V,,,,,SR,,Enermax,Twister,,ICE2PCS01,,PS238 & LM393,Y,Y,Y,
,Platimax DF,,,P,ATX,B,500/600W,EPF[W]AWT,,5,,,Full,,Full,Fortech,GP-600P-like,,LLC,,DC-DC,,,CM6502S,,,,,,,
,,,,,ATX,,750-1200W,EPF[W]EWT,,,,,,,Full,CWT,CST,,,,,,,CM6901T6,UCD3138A,,,,,,
,Revobron,,,B,ATX,C,600W/ 700W,,,,,,Semi,,,CWT,CSB,,DF,SSR,DC-DC,,,CM6800T,,,,,,,
,Revobron ED2,,,,ATX,,,,,,,,,,,CWT,CSB,,DF,SSR,DC-DC,,,,,,,,,,
,Revolution 87+,,,G,ATX,,850W,ERV[W]EWT-G,50,5,,,Semi,,Full,Enermax,Gold,,LLC,SR,DC-DC,Enermax,Twister,,,,SITI PS232S,Y,Y,Y,
,Revolution Duo,,,G,ATX,,,,,,,,No,,Full,Yue Lin,,,LLC,,DC-DC,,,,,,,,,,
,Revolution SFX,,,,SFX,,,,,,,,,,,CWT,CSN,,LLC,,DC-DC,,,CM6901,CM6502,,,,,,
,Revolution ATX 3.0,,,,ATX,B*,1200W,,,,,,Full,,Full,CWT,CSZ,,,,,,,,,,,,,,
,Revolution X'T,,,G,ATX,X,430/630W,ERX[W]AWT,40,5,2014,,Semi,,Full,CWT,DSAIV,,DF,SR,DC-DC,Enermax,Twister,CM6802T,,,Weltrend WT7502V,Y,,,
,Revolution X'T II,,,G,ATX,X,,,,,,,,,Full,CWT,GPS,,LLC,SR,DC-DC,,,CM6901,CM6502S,,,,,,
,Revolution DF,,2,G,ATX,B*,850/1000/1200W,,,,,,Full,,Full,Jiuzhou,TT PF1-like,,LLC,,DC-DC,,,,,,,,,,
,,,-,G,ATX,A+,650W,ERF650AWT,,,,,Full,,Full,CWT,GPU (V-G?),,LLC,SR,DC-DC,,,,,,,,,,
,,,,,ATX,,750/850W,ERF[W]EWT,,,,,,,,,,,,,,,,,,,,,,,
,Triathlor,FC,,B,ATX,X,550/650/700W,ETA[W]AWT-M,40,3,,,Semi,,Full,,,,DF,SR,DC-DC,Enermax,Twister,,,,Weltrend WT7527V,Y,Y,Y,
Enhance,ENP76XXB,,,P,Flex,,500/600W,ENP76[50-60],,,,,,,Full,Enhance,,,LLC,,DC-DC,,,,,,,,,,
EVGA,B-series,BA,,B,ATX,C*,,100-BA-[W]-[XX],,,,,,,,Andyson,Q8 like,,DF,,DC-DC,,Sleeve,,,,,,,,Inconclusive
,,B,,B,ATX,E,500/600W,100-B1-[W]-[XX],40,3,,,No,,Full,HEC,"""B500""",,DF,PR,GR,HEC,DBB,CM6800T,,,Weltrend WT7527,Y,Y,Y,
,,,,,ATX,C,700W,,,,,,,,,,,,,,DC-DC,,,,,,,,,,
,,BR,,B,ATX,C*,,100-BR-[W]-[XX],,,,,No,,,HEC,,,DF,,DC-DC,,,,,,,,,,
,,BT,,B,ATX,D,,100-BT-[W]-[XX],,,,,No,,,SF / RSY,,,DF,,GR,,,FAN4800T,,,,,,,
,,BP,,B,ATX,C*,550/650/750W,,,,,,,,,Andyson,~Q8,,DF,,DC-DC,,,,,,,,,,
,,,,,,,460-710W,,,,2021,,No,,,,,,,,,,,,,,,,,,
,,GP,,G,ATX,N,510/610/710W,,,,TBA,,,,,,,,,,,,,,,,,,,,
,,BQ,,B,ATX,C,300-700W,110-BQ-[W]-[XX],,,,,,,,Andyson,Q8,,DF,,DC-DC,,,,,,,,,,
,,,,,ATX,C,300-700W,,,,,,,,,,,,,SSR,,,,,,,,,,,
,,,,,ATX,C,650/750W,,,,,,,,,HEC,~EVGA B 700,,DF,,DC-DC,,,,,,,,,,
,,,,,ATX,C,850W,,,,,,,,,HEC,~A.c. KCAS Br. 850,,DF,,DC-DC,,,CM6800T,,,,,,,
,,BV,,B,ATX,E,,100-BV-[W]-[XX],,,,,No,,,HEC,Similar to B500,,DF,,GR,,,,,,,,,,
,GD,2017,,G,ATX,B,550/650W,100-GD-[W]-[XX],,,,,,,Full,FSP,Raider II >=650W,,ACRF,,DC-DC,,,,,,,,,,
,,2019,*-V,G,ATX,C,500/600/700W,,,,,,,,Full,FSP,,,DF,,DC-DC,,,,,,,,,,
,,,*-B,G,ATX,B*,500/600/700W,,,,,,,,Full,Andyson,(PAD)07,,LLC,SR,DC-DC,,,,,,,,,,
,,-R3,,G,ATX,B*,,,,,,,,,,High Power,NO-817,,LLC,,DC-DC,,,,,,,,,,
,N1,,,N,ATX,F,,,,,,,No,,,HEC,,,DF,,GR,,,CM6800T,,,,,,,
,W1,,,W,ATX,F,<=500W,,,,,,No,,,HEC,Costdown B500,,DF,,GR,,,,,,,,,,
,,,,,ATX,F,=>600W,,,,,,,,,,,,,,,,,,,,,,,,
,W2,,,W,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
,W3,,,W,ATX,E,,,,,,,,,,Andyson,Shittier Z8,,DF,,GR,,,,,,,,,,Inconclusive
,W5,,,B,ATX,N,500/600/700W,,,,TBA,,,,,,,,,,,,,,,,,,,,
,Supernova,NEX-B,,B,ATX,X,,,,,,,,,,FSP,GLN88,,DF,,GR,,,,,,,,,,
,,B2,,B,ATX,C+,,110-B2-[W]-[XX],,,,,,,,SF,Golden Green,,LLC,,DC-DC,,,,,,,,,,
,,B3,,B,ATX,B,<=650W,220-B3-[W]-[XX],,,,,Semi,,,SF,SF Leadex Super Bronze Pro,,LLC,,DC-DC,,,SF29605,(see note),,,,,,
,,,,,ATX,B,>=750W,,,,,,,,,,,,,,,,,SF29605,(see note),,,,,,
,,B5,,B,ATX,B,,220-B5-[W]-[XX],,,,,,,,HEC,even cheaper than GT,,LLC,,DC-DC,,,,,,,,,,Inconclusive
,,NEX Classified,,G,ATX,X,1500W,120-PG-[W]-[XX],50,10,,,Full,,Full,ETASIS,,,LLC,SR,DC-DC,Sanyo Denki,DBB,,,,MCU,?,Y,Y,
,,G1+,,G,ATX,B,650/750W,120-GP-[W]-[XX],,,,,,,Full,FSP,,,ACRF,,DC-DC,,,FSP 6600,,,,,,,
,,,,,ATX,B,850/1000W,,,,,,,,,,custom GQ/G1(+) 1000,,,,,,,,,,,,,,
,,,,,ATX,B,1300-2000W,,,,2021,,,,,FSP,,,,,,,,,,,,,,,No info
,,GA,,G,ATX,B,,220-GA-[W]-[XX],,,,,Full,,Full,Andyson,PAD01,,LLC,,DC-DC,,,,,,,,,,Inconclusive
,,GE,,G,ATX,B*,500-800W,,,,2023,,No,,Full,High Power,NO-817,,,,,,,,,,,,,,
EVGA,,GQ,,G,ATX,C,<=750W,,,,,,,,Full,FSP,Raider II >=650W,,ACRF,,DC-DC,,,FSP 6600,,,,,,,
,,,,,ATX,B,>=850W,,,,,,,,Full,,custom GQ/G1(+) 1000,,,,,,,,,,,,,,
,,GS,,G,ATX,X,550/650W,220-GS-[W]-[XX],50,5,2015,,Full,,Full,Seasonic,GS (prob. custom),,LLC,SR,DC-DC,Jet Motor,Teflon Coated,NCP1910,,,HY-510N,N,,Y,
,,,,,ATX,,>=850W,220-GS-[W]-[XX],,,,,Full,,Full,,KM3S,,,,,,,,,,,,,,
,,GM,,G,SFX,B,650W,,,,,,Full,,Full,FSP,,,ACRF,,DC-DC,,,FSP 6600D,,,,,,,
,,,,,,B,750/850W,,,,2021,,,,,TBD,,,,,,,,,,,,,,,
,,G2,,G,ATX,A,<=850W,220-G2-[W]-[XX],50,7/10,2014,,Full,,Full,Super Flower,Leadex Gold,,LLC,SR,DC-DC,Globe Fan,DBB,,NCP1653A,,AA9013 & LM324ADG,Y,Y,Y,
,,,,,ATX,,1000/1300W,120-G2-[W]-[XX],50,10,2013,,,,Full,,Leadex Gold GT,,,SR,,Hong Hua,DBB,,,,,Y,Y,Y,
,,,,,ATX,,1600W,120-G2-[W]-[XX],50,10,2014,,,,Full,,Leadex Gold GTX,SBL,,,,Globe fan,DBB,SFAA9013,SF29603,,AA9013 & LM324ADG,Y,Y,Y,
,,G2L,,G,ATX,A,,,,,,,,,,Super Flower,,,,,,,,,,,,,,,
,,G3,,G,ATX,A-,550-1000W,220-G3-[W]-[XX],,,,,Full,,Full,SF,Leadex III beta,,LLC,,DC-DC,,,SF201T,SF29603,,,,,,
,,G5,,G,ATX,B+,,220-G5-[W]-[XX],,,,,Full,,Full,FSP,Powerzone modified,,ACRF,,DC-DC,,,FSP 6600,,,,,,,
,,G6,,G,ATX,A+,850/1000W,220-G6-[W]-[XX],,,2021,2022,Full,,Full,Seasonic,Custom,,LLC,SR,DC-DC,,,CU6901V,CM6500UN,,,,,,
,,,,,,A,650/750W,,,,,,,,,,,,,,,,,,,,,,,,
,,G7 prototype,,G,ATX,N,,,,,Cancelled,,Full,,Full,SF,Leadex V prototype,,LLC,,DC-DC,,,,,,,,,,
,,G7,,G,ATX,A+,,,,,2022,,Full,,Full,FSP,possibly Hydro PTM X Pro,,LLC,,DC-DC,,,,,,,,,,
,,GT,,G,ATX,B+,650-1000W,220-GT-[W]-[XX],,,2020,,Full,,Full,HEC,not-so-TPK,,LLC,,DC-DC,Globe Fan,FDB,,,,,,,,"Inconclusive in respect to protections, actual performance"
,,,,,ATX,B*,1300W,,,,2021,,Full,,Full,HEC,,,LLC,,DC-DC,,,,,,,,,,
,,M1 / Mining,,G,ATX,C*,1300W,,,,2021,,Full,,Full,Andyson ,R8,,LLC,,DC-DC,,,,,,,,,,
